OL,MOF_name,%MGS
C(=O)(c1cc(cc(c1)N([O])N([O])c1cc(C(=O)[O])cc(c1)C(=O)[O])C(=O)[O])[O],ESARAT,36.352932
C(=O)(c1ccc(c(c1)N(=O)=O)c1ccc(C(=O)[O])cc1N(=O)=O)[O],CACKEZ,20.58164
C(=O)(c1cc(c(c(c1)N(=O)=O)c1c(N(=O)=O)cc(C(=O)[O])cc1N(=O)=O)N(=O)=O)[O],XEGJOK,39.5765
C(=O)(c1cc(cc(c1)N(=O)=O)C(=O)[O])[O],XOFPEP,17.55784
C(=O)(c1ccc(cc1)Oc1ccc(cc1)C(=O)[O])[O],AWEXUX,7.825366
C(=O)(c1ccc(cc1O)c1cc(cc(C(=O)[O])c1)C(=O)[O])[O],UVOTOQ,21.680136
C(=O)(c1ccc(cc1)Oc1ccc(C(=O)[O])cc1)[O],CUWNIT,7.675252
C(=O)(c1ccc(c(c1)OC)c1ccc(C(=O)[O])cc1OC)[O],WEBZEK,23.699997
C(=O)(c1cc(cc(c1)O)C(=O)[O])[O],EXIDEV,7.86542
C(=O)(c1ccc(cc1O)C(=O)[O])[O],WURKEB,6.923982
C(=O)(c1cc(ccc1[O])/N=N/c1cc(C(=O)[O])c([O])cc1)[O],HAPPAS,23.087576
C(=O)(c1cc(ccc1[O])[N][N]c1cc(C(=O)[O])c([O])cc1)[O],HAPNOE,16.69146
C(=O)(c1ccccc1[O])[O],EJOGOZ,10.133561
C(=O)(c1ccc(cc1)[Si](c1ccc(C(=O)[O])cc1)(c1ccc(C(=O)[O])cc1)c1ccc(C(=O)O)cc1)[O],ODODUI,92.39432
C(=O)(c1ccc(C(C(F)(F)F)(C(F)(F)F)c2ccc(C(=O)[O])cc2)cc1)[O],ic501898x,33.062973
C(=O)(c1cccc(C(=O)[CH]C(=O)c2ccccc2)[n+]1[O-])[O],FOJPEB,25.30571
C(=O)(c1cccc(C(=O)[N]c2cc(cc(c2)C(=O)[O])C(=O)[O])n1)[N]c1cc(cc(c1)C(=O)[O])C(=O)[O],OLANAS,61.954395
C(=O)(c1cc(cc(C(=O)[O])c1)c1ccncc1)[O],XOMCOT,20.170347
C(=O)(c1cc(cc(C(=O)[O])c1)C(=O)[O])[O],cm501138g,17.290506
C(=O)(c1cccc(C(=O)[O])c1C(=O)[O])[O],TIKMEH,8.291861
C(=O)(c1cc(cc(C(=O)[O])c1)/N=N/c1cc(C(=O)[O])cc(C(=O)[O])c1)[O],RIDCEN,33.723297
C(=O)(c1cccc(C(=O)[O])c1)[O],BARZAW,4.3118563
C(=O)(c1cccc(C(=O)[O])n1)[O],FORPIM,9.753801
C(=O)(c1c(cc(cn1)C(=O)[O])C(=O)[O])[O],MONFAY,8.115916
C(=O)(c1c(cccn1)C(=O)[O])[O],GUBSED,8.943735
C(=O)(c1cc(ccn1)C(=O)[O])[O],DIXKOL,8.542837
C(=O)(c1ccc(cn1)C(=O)[O])[O],ZIDDIB,56.19036
C(=O)(c1c(ccc[n+]1[O-])C(=O)[O])[O],XOVXEM,8.491503
C(=O)(c1cc(cc(OCc2cc(COc3cc(cc(C(=O)[O])c3)C(=O)[O])cc(COc3cc(C(=O)[O])cc(C(=O)[O])c3)c2)c1)C(=O)[O])[O],ADASOP,124.70058
C(=O)(c1ccc(C(=O)Nc2cc(C(=O)[O])cc(C(=O)[O])c2)cc1)[O],ic502643m,21.261719
C(=O)(c1c(cc(C(=O)[O])c(c1)C(=O)[O])C(=O)[O])[O],VIWLEU,15.125622
C(=O)(c1cc(c(C(=O)[O])cc1C(=O)[O])C(=O)[O])[O],VIWLIY,15.121433
C(=O)(c1ccc(C(=O)[O])cc1C(=O)[O])[O],DOHNUL,7.370835
C(=O)(c1c(c(c(C(=O)[O])c(c1[N])[N])[N])[N])[O],j.inoche.2015.06.036,4.550306
C(=O)(c1c(cc(C(=O)[O])c(c1)N)N)[O],RUPGAM,-5.477023
C(=O)(c1cc(c(C(=O)[O])cc1[N])[N])[O],CUWVAT,-6.7080245
C(=O)(c1c(cc(C(=O)[O])cc1)[N])[O],KAVJEX01,17.010633
C(=O)(c1ccc(C(=O)[O])cc1)[O],DIZQOT,56.69643
C(=O)(c1c(cc(C(=O)[O])cc1)S([O])([O])[O])[O],JITPOS,15.851667
C(=O)(c1c(cc(C(=O)[O])c(Cl)c1)Cl)[O],LUPYAX,12.101914
C(=O)(c1ccc(C(=O)[O])o1)[O],LARNIE,44.619884
C(=O)(c1ccc(C(=O)[O])s1)[O],ABEXEN,51.653797
C(=O)(c1cccnc1c1ncccc1C(=O)[O])[O],EPAGEJ,22.418983
C(=O)(C1=C[C]=C(N=C1)C1=NC=C(C(=O)[O])C=[C]1)[O],KEJXUU,22.465565
C(=O)(c1cccnc1C(=O)[O])[O],WODWUJ,8.9437275
C(=O)(c1cccnc1)[O],VOCKUT,47.432552
C(=O)(c1ccc(o1)C(=O)[O])[O],USUQOQ,44.619904
C(=O)(c1ccc(Oc2ccc(cc2)C(=O)[O])cc1)[O],TIXVON,7.8253665
C(=O)(c1cc(C(=O)c2ccc(cc2)C(=O)[O])cc(C(=O)c2ccc(C(=O)[O])cc2)c1)c1ccc(cc1)C(=O)[O],TORPUN,100.708115
C(=O)(c1ccc(OCC(COc2ccc(C(=O)[O])cc2)(COc2ccc(C(=O)[O])cc2)COc2ccc(cc2)C(=O)[O])cc1)[O],PEJRIH,114.02551
C(=O)(c1cc(C(=O)[O])cc(c1)c1ccc(cc1)c1ccc(c2cc(cc(C(=O)[O])c2)C(=O)[O])cc1)[O],PUGPEO,39.64345
C(=O)(c1cc(C(=O)[O])cc(c1)CCc1cc(cc(C(=O)[O])c1)C(=O)[O])[O],BEXVEH,32.804253
C(=O)(c1cc(C(=O)[O])c(cc1C(=O)[O])C(=O)[O])[O],VIWKIX,14.446191
C(=O)(c1cc(C(=O)[O])cc(c1)C(=O)[O])[O],ARADEE,17.597572
C(=O)(c1cc(C(=O)[O])cc(c1)n1cc(c2cccc(c2)c2nnn(c3cc(C(=O)[O])cc(C(=O)[O])c3)c2)nn1)[O],MIXBEC,56.87204
C(=O)(c1cc(C(=O)[O])cc(c1)N1C=CN([CH]1)c1cc(cc(C(=O)[O])c1)C(=O)[O])[O],WOYJOL,32.583134
C(=O)(c1cc(C(=O)[O])cc(c1)n1c(C)nnc1)[O],LECFUW,20.57764
C(=O)(c1cc(C(=O)[O])cc(c1)NC(=O)Nc1cc(cc(c1)NC(=O)Nc1cc(C(=O)[O])cc(C(=O)[O])c1)NC(=O)Nc1cc(C(=O)[O])cc(C(=O)[O])c1)[O],ALEJEI,206.27255
C(=O)(c1cc(C(=O)[O])cc(c1)N)[O],HURFEH,6.441582
C(=O)(c1cc(C(=O)[O])ccc1)[O],DEPYAZ,2.5980532
C(=O)(c1cc(C(=O)[O])cc(c1)OCc1cc(C(=O)[O])cc(c1)C(=O)[O])[O],BEXVEH,35.980267
C(=O)(c1cc(C(=O)[O])cc(C(=O)[O])c1)[O],c5sc03494a,17.290512
C(=O)(c1cc(C(=O)[O])cc(C(=O)[O])n1)[O],CECVOW,17.516853
C(=O)(c1cc(C(=O)[O])cc(N2C(=O)c3c4c(ccc5C(=O)N(c6cc(C(=O)[O])cc(C(=O)[O])c6)C(=O)c(c45)cc3)C2=O)c1)[O],COQTEJ,55.693047
COc1cc(C(=O)[O])cc(OC)c1OC,LODBIR,14.904579
C(=O)(c1c(c(C(=O)[O])c(I)c(c1I)[N])I)[O],CUVHIL01,37.829197
C(=O)(c1c(c(C(=O)[O])c(I)c(c1I)N)I)[O],CUVHIL02,38.27116
C(=O)(c1cc(C(=O)[O])cnc1)[O],JOXNAN,4.136332
C(=O)(c1cc(C(=O)[O])ncn1)[O],RIGWIP,5.3489213
C(=O)(c1cc(C(=O)[O])[nH]n1)[O],AGARUW,38.083447
C(=O)(c1cc(C(=O)[O])n[nH]1)[O],MUFHUR,38.861687
C(=O)(c1ccc(P(=O)(c2ccc(C(=O)[O])cc2)c2ccc(C(=O)[O])cc2)cc1)[O],BELTUJ,60.829624
C(=O)(c1ccc(s1)C(=O)[O])[O],EYULOA,50.181133
C(=O)(c1ccc(S(=O)(=O)c2ccc(cc2)C(=O)[O])cc1)[O],VIZRIH,24.058624
C(=O)(c1c(c(F)c(C(=O)[O])c(F)c1F)F)[O],ZARZAV,12.898276
C(=O)(c1c(Cl)c(Cl)c(C(=O)[O])c(c1Cl)Cl)[O],GADDOH,20.065405
C(=O)(c1ccncc1)[O],BIHBAX,47.292156
C(=O)(c1cc([N])c(C(=O)[O])cc1[N])[O],CUXJAI,-7.0625434
C(=O)(c1c(c([N])c(C(=O)[O])c([N])c1[N])[N])[O],SOSFAJ,4.55444
C(=O)(c1cc(OCc2c(c(COc3cc(C(=O)[O])ccc3)c(c(c2C)COc2cc(ccc2)C(=O)[O])C)C)ccc1)[O],NERVEN,115.20912
C(=O)(c1cc(O)c(C(=O)[O])cc1O)[O],CADQAB,-4.756253
C(=O)(c1c(C(=O)[O])cccn1)[O],YUKKAS,8.943722
C(=O)(c1c(C(=O)[O])nc(c(C(=O)[O])n1)C(=O)[O])[O],MUFXUI,13.8457365
C(=O)(c1c(C(=O)[O])nccn1)[O],BUWGAC,8.125732
C(=O)(c1c(C(=O)[O])nc(C)[nH]1)[O],FATKIW,7.776784
C(=O)(C1=C(C(=O)[O])[N]C(=N1)c1cccnc1)[O],SEHLAU,7.5704618
C(=O)(C1=C(C(=O)[O])[N]C=N1)[O],MULQOA,2.5968487
C(=O)(c1c(C(=O)[O])nc[nH]1)[O],QAVZAQ,-0.7935223
C(=O)(c1c(C(=O)[O])[nH]cn1)[O],UYOFIY,-0.7933256
C(=O)(c1cnc(cc1)c1ccc(cn1)C(=O)[O])[O],NIFZOT,21.922096
C(=O)(c1cnc(cc1)c1ccc(cn1)C(=O)O)[O],NIFZOT,14.607653
C(=O)(c1cncc(c1)C(=O)[O])[O],BIYVIQ,4.1363435
C(=O)(c1cnccc1C(=O)[O])[O],HOWPOZ,8.898399
C(=O)(c1cnccc1)[O],OYERIV,47.517597
C(=O)(c1c[n+](ccc1)[O-])[O],RUJGOT,39.198303
C(=O)(c1cnc(cc1)SSc1ccc(C(=O)[O])cn1)[O],GAJTOC,23.495876
C(=O)(c1c([N])cc(C(=O)[O])c(c1)[N])[O],j.inoche.2015.06.036,-7.0625386
C(=O)(c1c(nccn1)C(=O)[O])[O],EBEMOO,7.9066052
C(=O)(c1cnc(C(=O)[O])cn1)[O],NATXIR,57.65612
C(=O)([C]1C(=NC(=N1)C)C(=O)[O])[O],ZOXTEN,3.5920897
C(=O)(c1c([N])c([N])c(c(c1[N])[N])C(=O)[O])[O],j.inoche.2015.06.036,4.554439
C(=O)([C]1C=NN=C1)[O],NUVXOT,97.77202
C(=O)(C1=CN=N[CH]1)[O],ADODAA,87.604645
C(=O)(c1c([O])cc(C(=O)[O])c(c1)[O])[O],CUVTUJ,-5.04993
C(=O)(c1ncc(cc1)C(=O)[O])[O],KIYQIU,56.176117
C(=O)(c1nccnc1C(=O)[O])[O],POKTEQ,7.906612
C(=O)(c1nc(C(=O)[O])c(nc1C(=O)[O])C(=O)[O])[O],CACBUG,13.836506
C(=O)(C1=NC(=N[C]1C(=O)[O])c1ccncc1)O,IQEKOG,7.512016
C(=O)(C1=NC(=N[C]1C(=O)[O])c1ccncc1)[O],IQEKUM,7.0591087
C(=O)(C1=NC=N[C]1C(=O)[O])[O],EVUMUE,2.1077232
C(=O)(C1=N[N]C(=C1)C(=O)[O])[O],BAXSIE,94.52879
C(=O)(C1=NN=N[C]1C(=O)[O])[O],REYPES,-1.4226205
C(=O)(C1=N[N]N=N1)[O],ADABAK,110.77133
C(=O)(c1oc(cc1)C(=O)[O])[O],YEKQOW,44.619854
C(=O)(c1sc2c3c(sc(c3)C(=O)[O])c3c(c2c1)sc(C(=O)[O])c3)[O],cg500175k,46.009712
C(=O)(c1sc(cc1)C(=O)[O])[O],AZEBUE,51.653862
C(=O)(c1sc(C(=O)[O])cc1)[O],OQIQEM,51.653812
C(=O)(Cc1ccc(CC(=O)[O])cc1)[O],DAHWAM,1.0964831
C(=O)(/C=C/c1cccnc1)[O],KIPZEQ,46.704517
C(=O)(/C=C/C=C/C(=O)[O])[O],BUYDAC,107.467545
C(=O)(C/C=C\CC(=O)[O])[O],MARLID,31.09324
C(=O)(CCCC(=O)[O])[O],FAFGAU,50.473015
C(=O)(C(CC(=O)[O])(CC(=O)[O])[O])[O],UKOZOK,2.943652
C(=O)(/C=C/C(=O)[O])[O],LIBZIG,92.55971
C(=O)(CCC(=O)[O])[O],DOTYES,69.22561
C(=O)(CCC(=O)O)O,HUFYIS,55.688793
C(=O)(C[C@@H](C(=O)[O])[C@H](CC(=O)[O])C(=O)[O])[O],NUSSEA,16.199467
C(=O)(C[C@H](C(=O)[O])[C@@H](CC(=O)[O])C(=O)[O])[O],NUSSEA,16.199503
C(=O)(C[C@@H](C(=O)[O])O)[O],GIXMUX,40.03691
C(=O)(CC)[O],BEYSEF,63.780556
C(OCC(=O)[O])C(=O)[O],ic202769e,74.225204
C(=O)(CC(=O)[O])[O],AKUHOD01,43.05067
C(=O)([C@H]1CC[C@](C1(C)C)(C(=O)[O])C)[O],j.inoche.2014.12.007,8.031217
C(=O)([C@H](c1ccccc1)[O])[O],GACPUX,21.964622
C(=O)([C@H](CCC(=O)[O])C)[O],WOHBIF,43.88139
C(=O)([C@@H](CC(=O)[O])N)[O],VEQBID,32.19869
C(=O)([C@H](CC(=O)[O])N)[O],BACMOH10,30.503683
C(=O)([C@@H](C)NC(=O)c1sc(C(=O)N[C@H](C)C(=O)[O])cc1)[O],FALJAF,-4.549081
C(=O)([C@@H](C)NC(=O)c1sc(C(=O)N[C@@H](C(=O)[O])C)cc1)[O],FALJAF,-4.521062
C(=O)(CNCC(=O)[O])[O],AJAYIT,57.052814
C(=O)(CN)O,ZIMJOW,43.609898
C(=O)(C)[O],ACENIF,59.184254
C(=O)(COCC(=O)[O])[O],BANMAG,74.32813
C(=O)(C(=O)[O])[O],BOXYIY,42.539547
C(=O)([N]c1ccc(cc1)C(=O)[O])c1nc(ccc1)C(=O)[N]c1ccc(C(=O)[O])cc1,BIPLIX,47.10276
C(=O)([N]c1cc(cc(c1)C(=O)[O])C(=O)[O])c1nc(C(=O)[N]c2cc(cc(c2)C(=O)[O])C(=O)[O])ccc1,OLANEW,61.285072
C(=O)([N]c1ccc(C(=O)[O])cc1)c1cccc(C(=O)[N]c2ccc(cc2)C(=O)[O])n1,BIPLIX,47.10287
C(=O)[O],ACODON,55.200726
C(=O)([O])C,CABQEB,59.184254
C(=O)([O])c1c2c(cccc2)c(c2ccccc12)C(=O)[O],ic502643m,23.53271
C(=O)([O])c1cc2ccccc2c(Cc2c(O)c(C(=O)[O])cc3c2cccc3)c1O,ROYROO,36.96621
C(=O)([O])c1cc2cn[nH]c2cc1,SEGBIR,13.075335
C(=O)([O])c1cc2C(=O)c3c(-c2cc1)ccc(C(=O)[O])c3,SOQSAU,28.218752
C(=O)([O])c1cc2Oc3c(N(c4ccc(C(=O)[O])cc4)c2cc1)ccc(c3)C(=O)[O],MAHCOQ,56.74329
C(=O)([O])c1cc(c2cncc(c2)c2cc(ccc2)C(=O)[O])ccc1,KIRKAZ,72.64431
C(=O)([O])c1ccc(c2cc(c3ccc(C(=O)[O])cc3)cc(c2)c2ccc(cc2)C(=O)[O])cc1,FOSTUE,78.793335
C(=O)([O])c1ccc(c2cc(cc(c2)c2ccc(C(=O)[O])cc2)c2ccc(C(=O)[O])cc2)cc1,OTECUN,78.79338
C(=O)([O])c1ccc(c2cc(c(C(=O)[O])cc2c2ccc(C(=O)[O])cc2)C(=O)[O])cc1,YOCDUR,51.332348
C(=O)([O])c1ccc(c2ccc(C(=O)[O])cc2)cc1,GADMUW,21.93171
C(=O)([O])c1ccc(c2cc(c(N)c(c3ccc(cc3)C(=O)[O])c2)c2ccc(cc2)C(=O)[O])cc1,KOCCIQ,82.64754
C(=O)([O])c1ccc(c2[nH]c(nc2c2ccc(cc2)C(=O)[O])c2ncccc2)cc1,OBAHAD,53.377342
C(=O)([O])c1ccccc1,OTAVAH,40.949226
C(=O)([O])c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O])c1ccc(C(=O)[O])cc1,NIGPAW,78.79337
C(=O)([O])c1ccc(cc1)C(=O)Nc1ccc(C(=O)[O])cc1,SOPLEQ,16.968454
C(=O)([O])c1ccc(cc1)C(=O)[O],c4dt03702b,56.696434
C(=O)([O])C1=[C][C]=C([C]=[C]1)C(=O)[O],NODTEH,58.882725
C(=O)([O])c1ccccc1C(=O)[O],TEWFUY01,9.404639
C(=O)([O])c1cc(cc(c1)C(=O)[O])C(=O)[O],cm501138g,17.597559
C(=O)([O])c1cc(c(cc1C(=O)[O])C(=O)[O])C(=O)[O],VIWKOD,14.44697
C(=O)([O])c1cc(cc(c1)N)C(=O)[O],FAPTOH,6.441582
C(=O)([O])c1ccc(cc1)[N][N]c1ccc(C(=O)[O])cc1,KACZIZ,29.483723
C(=O)([O])c1ccc(cc1N(=O)=O)C(=O)[O],WAHFUJ01,5.723469
C(=O)([O])c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O],HUNCUQ,24.05682
C(=O)([O])c1ccc(Cc2c(c(c(c(c2C)Cc2ccc(C(=O)[O])cc2)C)Cc2ccc(cc2)C(=O)[O])C)cc1,WUDVEY,66.0568
C(=O)([O])c1cc(C#Cc2cc(cc(c2)C(=O)[O])C(=O)[O])cc(C(=O)[O])c1,YONNAR,32.500824
C(=O)([O])c1c(cc(C(c2cc(c(cc2)C(=O)[O])C(=O)O)(C(F)(F)F)C(F)(F)F)cc1)C(=O)[O],KIPJIE,48.13906
C(=O)([O])c1ccc(C(c2ccc(C(=O)[O])cc2)(C(F)(F)F)C(F)(F)F)cc1,ESIPUR02,32.88801
C(=O)([O])c1cc(cc(C(=O)[O])c1)C(=O)[O],CEHLAD,17.59757
C(=O)([O])c1cc(cc(C(=O)[O])c1)OCCCCCOc1cc(C(=O)[O])cc(C(=O)[O])c1,ROMQER,35.752556
C(=O)([O])c1cc(cc(n2cnnc2)c1)C(=O)[O],XAPTEQ,18.951462
C(=O)([O])c1cc(cc([N])c1)C(=O)[O],IYEHAX,7.3983784
C(=O)([O])c1cc(cc([N][N]c2cc(C(=O)[O])cc(c2)C(=O)[O])c1)C(=O)[O],ESASEY,33.1673
C(=O)([O])c1ccc(C(=O)[O])cc1,c5cp03920g,56.55428
C(=O)(O)c1ccc(C(=O)O)cc1,YIXFIW,38.33674
C(=O)([O])c1ccc(C(=O)[O])o1,YUSWEQ,44.61984
C(=O)([O])c1cc(cc([Si](c2cc(cc(c2)C(=O)[O])C(=O)[O])(C)C)c1)C(=O)[O],ASOSUY,36.96605
C(=O)([O])c1cc(cc(S([O])([O])[O])c1)C(=O)[O],PULMIU,20.152641
C(=O)([O])c1cccnc1C(=O)[O],PEXBIF01,9.059711
C(=O)([O])c1ccc(N(c2ccc(cc2)C(=O)[O])c2ccc(cc2)c2ccc(N(c3ccc(C(=O)[O])cc3)c3ccc(C(=O)[O])cc3)cc2)cc1,c6ce00141f,108.193344
C(=O)([O])c1ccc(Oc2ccc(C(=O)[O])cc2)cc1,KASLUO,7.7090364
C(=O)([O])c1ccc(OCC(COc2ccc(cc2)C(=O)[O])(COc2ccc(cc2)C(=O)[O])COc2ccc(cc2)C(=O)[O])cc1,RUWZIU,75.47348
C(=O)([O])c1cc(C(=O)[O])ccc1,CEJBEA,2.5980556
C(=O)([O])c1cc(C(=O)[O])cc(c1)C(=O)[O],MIXYID,17.597559
C(=O)([O])c1cc(C(=O)[O])ccc1C(=O)[O],SUWCIY,7.3708415
C(=O)([O])c1cc(C(=O)[O])cc(C(=O)[O])c1,cg060732osi20070605,17.290491
C(=O)([O])c1cc(C(=O)[O])c(C(=O)[O])cc1C(=O)[O],LUPTAS,16.504234
C(=O)([O])c1ccc([Si](c2ccc(C(=O)[O])cc2)(c2ccc(C(=O)[O])cc2)c2ccc(C(=O)[O])cc2)cc1,IQOKIK,92.06409
C(=O)([O])c1ccncc1,GOYXAV,47.29215
C(=O)([O])c1ccncc1C(=O)[O],FEBPUY,9.305525
C(=O)([O])c1cc(N)cc(c1)C(=O)[O],FAPTUN,6.441582
C(=O)([O])c1cc(N)cc(C(=O)[O])c1,QAVZAQ,6.4415803
C(=O)([O])c1cc[n+]([O-])cc1,DUMXUG,57.439796
C(=O)([O])c1cc(OCc2ccncc2)cc(C(=O)[O])c1,OHAGAH,21.773863
C(=O)([O])c1cc(O)c(C(=O)[O])cc1O,LONWIW,-5.17547
C(=O)([O])c1cc([O])c([O])c([O])c1,ITETEH,-2.8391957
C(=O)([O])c1c(C(=O)[O])ccc(C(=O)[O])c1,FAGREM,6.4338317
C(=O)([O])c1c(C(=O)[O])cc(C(=O)[O])c(c1)C(=O)[O],VIWLOE,15.122505
C(=O)([O])c1c(C(=O)[O])cc(C(=O)[O])c(C(=O)[O])c1,VIWLEU,15.809105
C(=O)([O])c1c(C(=O)[O])nccc1,GISMIG,9.149262
C(=O)([O])c1c(C(=O)[O])[nH]c(n1)C,ZOXTIR,7.5170755
C(=O)([O])c1cc(P(=O)([O])[O])cc(C(=O)[O])c1,PUSXIL01,19.304613
C(=O)([O])c1cc([Si](c2cc(C(=O)[O])ccc2)(c2cc(C(=O)[O])ccc2)c2cc(C(=O)[O])ccc2)ccc1,UKUTEB,69.37407
C(=O)([O])C1=C(N=C(c2ccncc2)[N]1)C(=O)O,PURQOJ,7.4687333
C(=O)([O])c1cnccc1,VAGBEN,47.517582
C(=O)([O])c1cnc(cc1)c1ncc(C(=O)[O])cc1,QUDGED,21.911554
C(=O)([O])c1cnccc1C(=O)[O],WOWMAY,9.171397
C(=O)([O])C1=C(N=C([N]1)C)C(=O)[O],ZOXTUD,3.9610083
C(=O)([O])C1=C([N]C=N1)C(=O)[O],REJLIC,1.7778355
C(=O)([O])c1cncnc1,AMAGAX,51.23309
C(=O)([O])c1c(nc([nH]1)C)C(=O)[O],ZOXTUD,7.3624835
C(=O)([O])[C]1C(=NN=N1)C(=O)[O],ITIBOD,-1.3696142
C(=O)([O])c1c(N(=O)=O)cc(cc1)C(=O)[O],acs.cgd.5b01686,5.7234287
C(=O)([O])c1c(N(=O)=O)cc(C(=O)[O])cc1,SAMLAV01,4.553599
C(=O)([O])c1ncccc1C(=O)[O],WODXEU,9.059699
C(=O)([O])c1ncccn1,GIXGOK,51.29401
C(=O)([O])c1ncc(C(=O)[O])nc1,XUCSOF,57.65612
C(=O)([O])c1nccnc1,FEFVES,51.751953
C(=O)([O])c1nc(C(=O)[O])cc(C(=O)[O])c1,cg0702636,17.081505
C(=O)([O])C1=NC=N[C]1C(=O)[O],WOGLAG,2.3174558
C(=O)([O])C1=NN=C(N)[N]1,JOFKIA01,100.93782
C(=O)([O])[C]1N=NN=C1C(=O)[O],DIBWUI,-1.4226308
C(=O)([O])c1oc(cc1)C(=O)[O],USUQOQ,43.139668
C(=O)([O])c1sc(C(=O)[O])cc1,EYULOA,51.653835
C(=O)([O])CC1=NN=N[N]1,TOTVUV,106.46317
C(=O)([O])/C=C/c1cccnc1,VOCQAF,47.430622
C(=O)([O])/C=C/c1cnc[nH]1,LUMDIG,38.805107
C(=O)([O])/C=C/C=C/C(=O)[O],EHOJES,107.46757
C(=O)([O])CCCCC(=O)[O],NAHFIO,40.63394
C(=O)([O])CCCC(=O)[O],FIGQUJ,50.55736
C(=O)([O])CC[C@@H](C)C(=O)[O],WOCVUG,43.90332
C(=O)([O])/C=C/C(=O)[O],MUMLIR,92.55971
C(=O)([O])CCC(=O)[O],CENJIQ,69.34709
C(=O)([O])C[C@@H](C(=O)[O])[O],WUWQEL,42.964
C(=O)([O])CC(=O)[O],AWEDOW,43.05074
C(=O)([O])CCP(=O)([O])[O],DEFKUU,37.455845
C(=O)([O])C(F)(F)C(C(=O)[O])(F)F,MOGXUB,2.019087
C(=O)([O])[C@H]1C(C)(C)[C@@](C)(C(=O)[O])CC1,DILXED,0.66445476
C(=O)([O])[C@H]1CC[C@](C(=O)[O])(C)C1(C)C,DILXED,7.5667853
C(=O)([O])[C@H]1CC[C@@H](C(=O)[O])CC1,KENJEU,80.75453
C(=O)([O])[C@H]1N(CCC1)C(=O)c1cc(C(=O)[O])cc(C(=O)[O])c1,LOXBEH,26.55971
C(=O)([O])[C@H]1N[C@H](SC1)C(=O)[O],FECYIX,40.84448
C(=O)([O])[C@H]1SC[C@H](N1)C(=O)[O],FAMHAE,31.36483
C(=O)([O])[CH][CH]C(=O)[O],cg034025wsi20030214,62.539772
C(=O)([O])[C@H]([N]C(=O)C(=O)[N][C@H](C)C(=O)[O])C,PIZRAT,35.98824
C(=O)([O])[C@@H](O)c1ccccc1,TURFAP,17.802652
C(=O)([O])CNCC[C]=[N],REYNUG01,95.47627
C(=O)([O])COc1ccc(c2c(c(c3ccc(cc3)OCC(=O)[O])c(c(c3ccc(OCC(=O)[O])cc3)c2C)C)C)cc1,TOXHEV,109.200165
C(=O)([O])COCC(=O)[O],ic5b00217,74.32816
C(=O)([O])C(=O)[O],AHUTIH01,42.539585
C(=O)([O])[O],AGARUW,42.180573
C(P(=O)([O])[O])N(CC(=O)[O])CC(=O)[O],UWODAN,12.040312
C(SC)C[C@H](N)C(=O)[O],LEYLUX,45.020386
Fc1cc(cnc1)C(=O)[O],WORNEY,25.795288
Fc1cc(C(=O)[O])c(C(=O)[O])cc1F,FIRNIF,11.897652
Fc1c(c(C(=O)[O])c(F)c(F)c1C(=O)[O])F,NARPUU,12.898227
Fc1c(c(F)c(F)c(C(=O)[O])c1F)C(=O)[O],RIPNIP,12.898248
Fc1c(C(=O)[O])c(F)c(F)c(c1F)C(=O)[O],ANAWIX,12.898262
Fc1c(C(=O)[O])c(F)c(F)c(C(=O)[O])c1F,NARPOO,12.873703
Fc1c(F)c(c(c(c1C(=O)[O])F)F)C(=O)[O],RIPNIP,12.873713
Fc1c(F)c(c(c(c1C(=O)[O])F)F)[O],RACZEC,13.669241
FC(F)(C(c1ccc(cc1)C(=O)[O])(c1ccc(cc1)C(=O)[O])C(F)(F)F)F,ic501898x,32.887867
FC(F)(F)c1c(C(=O)[O])ccc(c1)c1cc(c(C(=O)[O])cc1)C(F)(F)F,NATHUO,31.367832
FC(F)(F)C(c1ccc(cc1)C(=O)[O])(c1ccc(cc1)C(=O)[O])C(F)(F)F,KAFTUI,32.69059
FC(F)(F)C(c1ccc(cc1)C(=O)[O])(c1ccc(C(=O)[O])cc1)C(F)(F)F,PUQXUV,32.887924
FC(F)(F)C(c1cc(c(cc1)C(=O)[O])C(=O)[O])(c1cc(c(cc1)C(=O)[O])C(=O)[O])C(F)(F)F,KIPJUQ,51.725704
FC(F)(F)C(c1ccc(c(c1)C(=O)[O])C(=O)[O])(c1ccc(c(c1)C(=O)[O])C(=O)[O])C(F)(F)F,KIYMIP,47.955654
FC(F)(F)C(c1ccc(C(=O)[O])cc1)(c1ccc(cc1)C(=O)[O])C(F)(F)F,CUVXAT,33.06298
FC(F)(F)C(c1ccc(C(=O)[O])cc1)(c1ccc(C(=O)[O])cc1)C(F)(F)F,FASQUN,32.690605
FC(F)(F)C(c1ccc(C(=O)[O])cc1)(C(F)(F)F)c1ccc(cc1)C(=O)[O],HUTTIA,33.062958
FC(F)(F)C(c1ccc(C(=O)[O])cc1)(C(F)(F)F)c1ccc(C(=O)[O])cc1,XOQXEH,33.062954
FC(F)(F)C(c1ccc(C(=O)O)cc1)(C(F)(F)F)c1ccc(C(=O)O)cc1,WAHREE,33.518814
